"fecha","Institucion","Nombre","Tipo","Bytes","Version"
2015-05-21,"sedesol","Beneficiarios PEI niÃ±as y niÃ±os junio 2014","application/zip","308800",6
2015-05-21,"sedesol","Beneficiarios PEI niÃ±as y niÃ±os enero 2015","application/zip","352176",6
2015-05-21,"sedesol","Beneficiarios PEI MPT septiembre 2014","application/zip","829547",6
2015-05-21,"sedesol","Beneficiarios PEI MPT junio 2014","application/zip","751519",6
2015-05-21,"sedesol","Beneficiarios PEI MPT enero 2015","application/zip","846334",6
2015-05-21,"sedesol","POP 2014 junio a diciembre","application/zip","676856",6
2015-05-21,"sedesol","POP 2014 junio a octubre","application/zip","496056",6
2015-05-21,"sedesol","POP 2014 junio a julio","application/zip","186937",6
2015-05-21,"sedesol","Apoyos entregados a personas responsable de los menores en orfandad de agosto 2013 a abril 2014","application/zip","70578",6
2015-05-21,"sedesol","PET 2014 enero a diciembre","application/zip","3095736",6
2015-05-21,"sedesol","PET 2014 enero a octubre","application/zip","1349600",6
2015-05-21,"sedesol","PET 2014 enero-julio","application/zip","479786",6
2015-05-21,"sedesol","Programa de CoinversiÃ³n Social 2013 enero a diciembre Actores Sociales que recibieron recursos del Programa de CoinversiÃ³n Social durante el ejercicio fiscal 2013, clasificado por entidad, municipio y localidad","application/zip","113548",6
2015-05-21,"sedesol","Programa de CoinversiÃ³n Social 2014 abril a diciembre, Actores Sociales que recibieron recursos del Programa de CoinversiÃ³n Social durante el ejercicio fiscal 2014, clasificado por entidad, municipio y localidad","application/zip","129058",6
2015-05-21,"sedesol","Programa de CoinversiÃ³n Social 2014 abril a mayo, Actores Sociales que recibieron recursos del Programa de CoinversiÃ³n Social durante el ejercicio fiscal 2014, clasificado por entidad, municipio y localidad","application/zip","27325",6
2015-05-21,"sedesol","Datos de Almacenes 2014","text/csv","23670",6
2015-05-21,"sedesol","UbicaciÃ³n y cobertura de Almacenes 2014","application/vnd.google-earth.kml+xml","6193586",6
2015-05-21,"sedesol","Datos de las Sucursales 2014","text/csv","1304",6
2015-05-21,"sedesol","UbicaciÃ³n de Sucursales 2014","application/vnd.google-earth.kml+xml","4597034",6
2015-05-21,"sedesol","Directorio de tiendas 2014","text/csv","2906763",6
2015-05-21,"sedesol","UbicaciÃ³n de tiendas 2014","application/vnd.google-earth.kml+xml","35385542",6
2015-05-21,"sedesol","Datos de las Unidades Operativas 2014","text/csv","3033",6
2015-05-21,"sedesol","UbicaciÃ³n de Unidades Operativas 2014","application/vnd.google-earth.kml+xml","4817970",6
2015-05-21,"sedesol","Datos de Almacenes 2015","text/csv","27083",6
2015-05-21,"sedesol","UbicaciÃ³n y cobertura de Almacenes 2015","application/vnd.google-earth.kml+xml","6255332",6
2015-05-21,"sedesol","Datos de las Sucursales 2015","text/csv","1714",6
2015-05-21,"sedesol","UbicaciÃ³n de Sucursales 2015","application/vnd.google-earth.kml+xml","4597034",6
2015-05-21,"sedesol","FONART 2014 julio a septiembre","application/zip","271101",6
2015-05-21,"sedesol","FONART 2014 abril a junio","application/zip","291462",6
2015-05-21,"sedesol","PAJA apoyos enero a diciembre 2014","application/zip","1165956",6
2015-05-21,"sedesol","PAJA apoyos enero a octubre 2014","application/zip","917513",6
2015-05-21,"sedesol","PAJA apoyos enero a junio 2014","application/zip","669790",6
2015-05-21,"sedesol","PAM 2014 noviembre a diciembre","application/zip","48487840",6
2015-05-21,"sedesol","PAM 2014 julio a agosto","application/zip","46120156",6
2015-05-21,"sedesol","PAM 2014 mayo a junio","application/zip","59612824",6
2015-05-21,"sedesol","PAM 2014 enero a febrero","application/zip","25988096",6
2015-05-21,"sedesol","PASL 2014 octubre","application/zip","23322834",6
2015-05-21,"sedesol","PASL 2014 julio","application/zip","19083542",6
2015-05-21,"sedesol","PASL 2015 enero","application/zip","23406011",6
2015-05-21,"sedesol","Beneficiarios PEI niÃ±as y niÃ±os septiembre 2014","application/zip","346821",6
2015-05-21,"sedesol","Subprograma de Apoyo al Fortalecimiento de Instancias Estatales de Juventud 2014","application/zip","2032",6
2015-05-21,"sedesol","Subprograma de Apoyo al Fortalecimiento de Instancias Municipales de Juventud 2014","application/zip","5765",6
2015-05-21,"sedesol","Subprograma Joven-es Servicio 2014","application/zip","2381",6
2015-05-21,"sedesol","Subprograma Espacios Poder Joven 2014","application/zip","6706",6
2015-05-21,"sedesol","Subprograma Red Nacional de Programas de Radio y TelevisiÃ³n Poder Joven 2014","application/zip","2532",6
2015-05-21,"sedesol","Subprograma Emprendedores Juveniles 2014","application/zip","3599",6
2015-05-21,"sedesol","Directorio de OSC inscritas 2004-12-17/2014-08-04","application/zip","7039196",6
2015-05-21,"sedesol","Actividades de las OSC inscritas 2013","application/zip","1997890",6
2015-05-21,"sedesol","RNPL 2014 enero a junio","application/zip","2363266",6
2015-05-21,"sedesol","AGUASCALIENTES","zip","",6
2015-05-21,"sedesol","BAJA CALIFORNIA","zip","",6
2015-05-21,"sedesol","BAJA CALIFORNIA SUR","zip","",6
2015-05-21,"sedesol","CAMPECHE","zip","",6
2015-05-21,"sedesol","COAHUILA","zip","",6
2015-05-21,"sedesol","COLIMA","zip","",6
2015-05-21,"sedesol","CHIAPAS","zip","",6
2015-05-21,"sedesol","CHIHUAHUA","zip","",6
2015-05-21,"sedesol","DISTRITO FEDERAL","zip","",6
2015-05-21,"sedesol","DURANGO","zip","",6
2015-05-21,"sedesol","GUANAJUATO","zip","",6
2015-05-21,"sedesol","GUERRERO","zip","",6
2015-05-21,"sedesol","HIDALGO","zip","",6
2015-05-21,"sedesol","JALISCO","zip","",6
2015-05-21,"sedesol","MEXICO","zip","",6
2015-05-21,"sedesol","MICHOACAN","zip","",6
2015-05-21,"sedesol","MORELOS","zip","",6
2015-05-21,"sedesol","NAYARIT","zip","",6
2015-05-21,"sedesol","NUEVO LEON","zip","",6
2015-05-21,"sedesol","OAXACA","zip","",6
2015-05-21,"sedesol","PUEBLA","zip","",6
2015-05-21,"sedesol","QUERETARO","zip","",6
2015-05-21,"sedesol","QUINTANA ROO","zip","",6
2015-05-21,"sedesol","SAN LUIS POTOSI","zip","",6
2015-05-21,"sedesol","SINALOA","zip","",6
2015-05-21,"sedesol","SONORA","zip","",6
2015-05-21,"sedesol","TABASCO","zip","",6
2015-05-21,"sedesol","TAMAULIPAS","zip","",6
2015-05-21,"sedesol","TLAXCALA","zip","",6
2015-05-21,"sedesol","VERACRUZ","zip","",6
2015-05-21,"sedesol","YUCATAN","zip","",6
2015-05-21,"sedesol","ZACATECAS","zip","",6
2015-05-21,"sedesol","AGUASCALIENTES","zip","380928",6
2015-05-21,"sedesol","BAJA CALIFORNIA","zip","551936",6
2015-05-21,"sedesol","BAJA CALIFORNIA SUR","zip","265216",6
2015-05-21,"sedesol","CAMPECHE","zip","724992",6
2015-05-21,"sedesol","COAHUILA","zip","764928",6
2015-05-21,"sedesol","COLIMA","zip","271360",6
2015-05-21,"sedesol","CHIAPAS","zip","7035944.96",6
2015-05-21,"sedesol","CHIHUAHUA","zip","1384120.32",6
2015-05-21,"sedesol","DISTRITO FEDERAL","zip","318464",6
2015-05-21,"sedesol","DURANGO","zip","1258291.2",6
2015-05-21,"sedesol","GUANAJUATO","zip","2852126.72",6
2015-05-21,"sedesol","GUERRERO","zip","5033164.8",6
2015-05-21,"sedesol","HIDALGO","zip","2359296",6
2015-05-21,"sedesol","JALISCO","zip","2139095.04",6
2015-05-21,"sedesol","MEXICO","zip","6259998.72",6
2015-05-21,"sedesol","MICHOACAN","zip","3512729.6",6
2015-05-21,"sedesol","MORELOS","zip","1048576",6
2015-05-21,"sedesol","NAYARIT","zip","568320",6
2015-05-21,"sedesol","NUEVO LEON","zip","958464",6
2015-05-21,"sedesol","OAXACA","zip","5400166.4",6
2015-05-21,"sedesol","PUEBLA","zip","5578424.32",6
2015-05-21,"sedesol","QUERETARO","zip","949248",6
2015-05-21,"sedesol","QUINTANA ROO","zip","722944",6
2015-05-21,"sedesol","SAN LUIS POTOSI","zip","2296381.44",6
2015-05-21,"sedesol","SINALOA","zip","1814036.48",6
2015-05-21,"sedesol","SONORA","zip","1020928",6
2015-05-21,"sedesol","TABASCO","zip","2055208.96",6
2015-05-21,"sedesol","TAMAULIPAS","zip","1520435.2",6
2015-05-21,"sedesol","TLAXCALA","zip","863232",6
2015-05-21,"sedesol","VERACRUZ","zip","7686062.08",6
2015-05-21,"sedesol","YUCATAN","zip","1604321.28",6
2015-05-21,"sedesol","ZACATECAS","zip","1237319.68",6
2015-05-21,"sedesol","AGUASCALIENTES","zip","",6
2015-05-21,"sedesol","BAJA CALIFORNIA","zip","",6
2015-05-21,"sedesol","BAJA CALIFORNIA SUR","zip","",6
2015-05-21,"sedesol","CAMPECHE","zip","",6
2015-05-21,"sedesol","COAHUILA","zip","",6
2015-05-21,"sedesol","COLIMA","zip","",6
2015-05-21,"sedesol","CHIAPAS","zip","",6
2015-05-21,"sedesol","CHIHUAHUA","zip","",6
2015-05-21,"sedesol","DISTRITO FEDERAL","zip","",6
2015-05-21,"sedesol","DURANGO","zip","",6
2015-05-21,"sedesol","GUANAJUATO","zip","",6
2015-05-21,"sedesol","GUERRERO","zip","",6
2015-05-21,"sedesol","HIDALGO","zip","",6
2015-05-21,"sedesol","JALISCO","zip","",6
2015-05-21,"sedesol","MEXICO","zip","",6
2015-05-21,"sedesol","MICHOACAN","zip","",6
2015-05-21,"sedesol","MORELOS","zip","",6
2015-05-21,"sedesol","NAYARIT","zip","",6
2015-05-21,"sedesol","NUEVO LEON","zip","",6
2015-05-21,"sedesol","OAXACA","zip","",6
2015-05-21,"sedesol","PUEBLA","zip","",6
2015-05-21,"sedesol","QUERETARO","zip","",6
2015-05-21,"sedesol","QUINTANA ROO","zip","",6
2015-05-21,"sedesol","SAN LUIS POTOSI","zip","",6
2015-05-21,"sedesol","SINALOA","zip","",6
2015-05-21,"sedesol","SONORA","zip","",6
2015-05-21,"sedesol","TABASCO","zip","",6
2015-05-21,"sedesol","TAMAULIPAS","zip","",6
2015-05-21,"sedesol","TLAXCALA","zip","",6
2015-05-21,"sedesol","VERACRUZ","zip","",6
2015-05-21,"sedesol","YUCATAN","zip","",6
2015-05-21,"sedesol","ZACATECAS","zip","",6
2015-05-21,"sedesol","AGUASCALIENTES","zip","543744",6
2015-05-21,"sedesol","BAJA CALIFORNIA","zip","524288",6
2015-05-21,"sedesol","BAJA CALIFORNIA SUR","zip","146432",6
2015-05-21,"sedesol","Directorio de tiendas 2015","text/csv","2461909",6
2015-05-21,"sedesol","UbicaciÃ³n de tiendas 2015","application/vnd.google-earth.kml+xml","39602313",6
2015-05-21,"sedesol","Datos de las Unidades Operativas 2015","text/csv","2105",6
2015-05-21,"sedesol","UbicaciÃ³n de Unidades Operativas 2015","application/vnd.google-earth.kml+xml","4818005",6
2015-05-21,"sedesol","INAPAM enero a junio 2014","text/csv","96180",6
2015-05-21,"sedesol","INAPAM julio a diciembre 2014","text/csv","97327",6
2015-05-21,"sedesol","PAIMEF 2014 abril a junio Beneficiarias","text/csv","505337",6
2015-05-21,"sedesol","PAIMEF 2014 abril a junio Recursos","text/csv","1762",6
2015-05-21,"sedesol","PAIMEF 2014 julio a septiembre Beneficiarias","text/csv","1167517",6
2015-05-21,"sedesol","PAIMEF 2014 julio a septiembre Recursos","text/csv","1753",6
2015-05-21,"sedesol","PAIMEF 2014 octubre a diciembre Beneficiarias","text/csv","1273545",6
2015-05-21,"sedesol","PAIMEF 2014 octubre a diciembre Recursos","text/csv","1760",6
2015-05-21,"sedesol","IMJUVE enero a junio 2014","text/csv","462248",6
2015-05-21,"sedesol","MORELOS","zip","37785.6",6
2015-05-21,"sedesol","NAYARIT","zip","38707.2",6
2015-05-21,"sedesol","NUEVO LEON","zip","67379.2",6
2015-05-21,"sedesol","OAXACA","zip","549888",6
2015-05-21,"sedesol","PUEBLA","zip","357376",6
2015-05-21,"sedesol","QUERETARO","zip","178176",6
2015-05-21,"sedesol","QUINTANA ROO","zip","311296",6
2015-05-21,"sedesol","SAN LUIS POTOSI","zip","36864",6
2015-05-21,"sedesol","SINALOA","zip","77721.6",6
2015-05-21,"sedesol","SONORA","zip","254976",6
2015-05-21,"sedesol","TABASCO","zip","196608",6
2015-05-21,"sedesol","TAMAULIPAS","zip","449536",6
2015-05-21,"sedesol","TLAXCALA","zip","46796.8",6
2015-05-21,"sedesol","VERACRUZ","zip","400384",6
2015-05-21,"sedesol","YUCATAN","zip","51712",6
2015-05-21,"sedesol","ZACATECAS","zip","60416",6
2015-05-21,"sedesol","MEXICO","zip","",6
2015-05-21,"sedesol","OAXACA","zip","",6
2015-05-21,"sedesol","PUEBLA","zip","",6
2015-05-21,"sedesol","PUEBLA","zip","521",6
2015-05-21,"sedesol","Nacional 1998","txt","952",6
2015-05-21,"sedesol","Nacional 1999","txt","1,368",6
2015-05-21,"sedesol","Nacional 2000","txt","1,490",6
2015-05-21,"sedesol","Nacional 2001","txt","1,867",6
2015-05-21,"sedesol","Nacional 2002","txt","1,949",6
2015-05-21,"sedesol","Nacional 2003","txt","1,949",6
2015-05-21,"sedesol","Nacional 2004","txt","2,277",6
2015-05-21,"sedesol","Nacional 2005","txt","2,359",6
2015-05-21,"sedesol","Nacional 2006","txt","2,031",6
2015-05-21,"sedesol","Nacional 2007","txt","2,531",6
2015-05-21,"sedesol","Nacional 2008","txt","2,621",6
2015-05-21,"sedesol","Nacional 2009","txt","2,695",6
2015-05-21,"sedesol","Nacional 2010","txt","4,005",6
2015-05-21,"sedesol","Nacional 2011","txt","3,801",6
2015-05-21,"sedesol","Nacional 2012","txt","3,801",6
2015-05-21,"sedesol","Nacional 20131","txt","3,760",6
2015-05-21,"sedesol","Nacional 20132","txt","3,727",6
2015-05-21,"sedesol","Nacional 20133","txt","3,645",6
2015-05-21,"sedesol","Nacional 20134","txt","3,694",6
2015-05-21,"sedesol","Nacional 20135","txt","3,751",6
2015-05-21,"sedesol","Nacional 20136","txt","3,784",6
2015-05-21,"sedesol","Nacional 20141","txt","3,768",6
2015-05-21,"sedesol","Nacional 20142","txt","3,760",6
2015-05-21,"sedesol","Nacional 20143","txt","3,497",6
2015-05-21,"sedesol","Nacional 20144","txt","3,637",6
2015-05-21,"sedesol","Nacional 20145","txt","2,916",6
2015-05-21,"sedesol","Nacional 20146","txt","2,899",6
2015-05-21,"sedesol","Nacional 2000","txt","7,094",6
2015-05-21,"sedesol","Nacional 2001","txt","10,665",6
2015-05-21,"sedesol","Nacional 2002","txt","13,361",6
2015-05-21,"sedesol","Nacional 2003","txt","12,779",6
2015-05-21,"sedesol","Nacional 2004","txt","14,155",6
2015-05-21,"sedesol","Nacional 2005","txt","14,991",6
2015-05-21,"sedesol","Nacional 2006","txt","15,327",6
2015-05-21,"sedesol","Nacional 2007","txt","15,433",6
2015-05-21,"sedesol","Nacional 2008","txt","15,499",6
2015-05-21,"sedesol","Nacional 2009","txt","15,859",6
2015-05-21,"sedesol","Nacional 2010","txt","16,023",6
2015-05-21,"sedesol","Nacional 2011","txt","18,219",6
2015-05-21,"sedesol","Nacional 2012","txt","19,718",6
2015-05-21,"sedesol","Nacional 20131","txt","18,833",6
2015-05-21,"sedesol","Nacional 20132","txt","18,817",6
2015-05-21,"sedesol","Nacional 20133","txt","19,849",6
2015-05-21,"sedesol","Nacional 20134","txt","19,947",6
2015-05-21,"sedesol","Nacional 20135","txt","19,948",6
2015-05-21,"sedesol","Nacional 20136","txt","19,898",6
2015-05-21,"sedesol","Nacional 20141","txt","19,948",6
2015-05-21,"sedesol","Nacional 20142","txt","19,898",6
2015-05-21,"sedesol","Nacional 20143","txt","19,948",6
2015-05-21,"sedesol","Nacional 20144","txt","19,898",6
2015-05-21,"sedesol","Nacional 20145","txt","19,948",6
2015-05-21,"sedesol","Nacional 20146","txt","20,660",6
2015-05-21,"sedesol","Nacional 2006","txt","10,218",6
2015-05-21,"sedesol","Nacional 2007","txt","10,217",6
2015-05-21,"sedesol","Nacional 2008","txt","10,500",6
2015-05-21,"sedesol","Nacional 2009","txt","10,723",6
2015-05-21,"sedesol","Nacional 2010","txt","11,004",6
2015-05-21,"sedesol","Nacional 2011","txt","11,044",6
2015-05-21,"sedesol","Nacional 2012","txt","11,942",6
2015-05-21,"sedesol","Nacional 20131","txt","11,878",6
2015-05-21,"sedesol","Nacional 20132","txt","11,807",6
2015-05-21,"sedesol","Nacional 20133","txt","11,762",6
2015-05-21,"sedesol","Nacional 20134","txt","12,026",6
2015-05-21,"sedesol","Nacional 20135","txt","12,169",6
2015-05-21,"sedesol","Nacional 20136","txt","12,356",6
2015-05-21,"sedesol","Nacional 20141","txt","12,290",6
2015-05-21,"sedesol","Nacional 20142","txt","12,224",6
2015-05-21,"sedesol","Nacional 20143","txt","12,212",6
2015-05-21,"sedesol","Nacional 20144","txt","12,947",6
2015-05-21,"sedesol","Nacional 20145","txt","12,841",6
2015-05-21,"sedesol","Nacional 20146","txt","12,764",6
2015-05-21,"sedesol","Nacional 20131","txt","4,776",6
2015-05-21,"sedesol","Nacional 20132","txt","4,702",6
2015-05-21,"sedesol","Nacional 20133","txt","4,416",6
2015-05-21,"sedesol","Nacional 20134","txt","4,354",6
2015-05-21,"sedesol","Nacional 20135","txt","5,017",6
2015-05-21,"sedesol","Nacional 20136","txt","5,271",6
2015-05-21,"sedesol","Nacional 20141","txt","5,256",6
2015-05-21,"sedesol","Nacional 20142","txt","5,477",6
2015-05-21,"sedesol","Nacional 20143","txt","3,208",6
2015-05-21,"sedesol","Nacional 20144","txt","3,125",6
2015-05-21,"sedesol","Nacional 20145","txt","3,211",6
2015-05-21,"sedesol","Nacional 20146","txt","3,847",6
2015-05-21,"sedesol","Entidad","txt","8,192",6
2015-05-21,"sedesol","Municipio","txt","32,768",6
2015-05-21,"sedesol","Localidad","txt","605",6
2015-05-21,"sedesol","Entidad","txt","8,192",6
2015-05-21,"sedesol","Municipio","txt","24,576",6
2015-05-21,"sedesol","CAMPECHE","zip","91648",6
2015-05-21,"sedesol","COAHUILA","zip","93286.4",6
2015-05-21,"sedesol","COLIMA","zip","22118.4",6
2015-05-21,"sedesol","CHIAPAS","zip","948224",6
2015-05-21,"sedesol","CHIHUAHUA","zip","482304",6
2015-05-21,"sedesol","DISTRITO FEDERAL","zip","770048",6
2015-05-21,"sedesol","DURANGO","zip","120832",6
2015-05-21,"sedesol","GUANAJUATO","zip","359424",6
2015-05-21,"sedesol","GUERRERO","zip","775168",6
2015-05-21,"sedesol","HIDALGO","zip","136192",6
2015-05-21,"sedesol","JALISCO","zip","726016",6
2015-05-21,"sedesol","MEXICO","zip","1635778.56",6
2015-05-21,"sedesol","MICHOACAN","zip","698368",6
2015-05-21,"sedesol","POP 2014 enero a junio","csv","20480",6
2015-05-21,"sedesol","ESI 2014 enero a junio","csv","20480",6
2015-05-21,"sedesol","AGUASCALIENTES","rar","",6
2015-05-21,"sedesol","BAJA CALIFORNIA","rar","",6
2015-05-21,"sedesol","BAJA CALIFORNIA SUR","rar","",6
2015-05-21,"sedesol","CAMPECHE","rar","",6
2015-05-21,"sedesol","COAHUILA","rar","",6
2015-05-21,"sedesol","COLIMA","rar","",6
2015-05-21,"sedesol","CHIAPAS","rar","",6
2015-05-21,"sedesol","CHIHUAHUA","rar","",6
2015-05-21,"sedesol","DISTRITO FEDERAL","rar","",6
2015-05-21,"sedesol","DURANGO","rar","",6
2015-05-21,"sedesol","GUANAJUATO","rar","",6
2015-05-21,"sedesol","GUERRERO","rar","",6
2015-05-21,"sedesol","HIDALGO","rar","",6
2015-05-21,"sedesol","JALISCO","rar","",6
2015-05-21,"sedesol","MEXICO","rar","",6
2015-05-21,"sedesol","MICHOACAN","rar","",6
2015-05-21,"sedesol","MORELOS","rar","",6
2015-05-21,"sedesol","NAYARIT","rar","",6
2015-05-21,"sedesol","NUEVO LEON","rar","",6
2015-05-21,"sedesol","OAXACA","rar","",6
2015-05-21,"sedesol","PUEBLA","rar","",6
2015-05-21,"sedesol","QUERETARO","rar","",6
2015-05-21,"sedesol","QUINTANA ROO","rar","",6
2015-05-21,"sedesol","SAN LUIS POTOSI","rar","",6
2015-05-21,"sedesol","SINALOA","rar","",6
2015-05-21,"sedesol","SONORA","rar","",6
2015-05-21,"sedesol","TABASCO","rar","",6
2015-05-21,"sedesol","TAMAULIPAS","rar","",6
2015-05-21,"sedesol","TLAXCALA","rar","",6
2015-05-21,"sedesol","VERACRUZ","rar","",6
2015-05-21,"sedesol","YUCATAN","rar","",6
2015-05-21,"sedesol","ZACATECAS","rar","",6
2015-05-21,"sedesol","Personas con discapacidad que solicitaron apoyo de sillas de ruedas en el Distrito Federal, durante el primer trimestre de 2015","csv","1112",6
2015-05-21,"sedesol","RelaciÃ³n de solicitudes de apoyo enviadas al DIF en el Distrito Federal, durante el primer trimestre de 2015","csv","23758",6
2015-05-21,"sedesol","COMEDORES 2014 enero a diciembre","application/zip","3747500",6
2015-05-21,"sedesol","Entidad","txt","8",6
2015-05-21,"sedesol","Municipio","txt","24",6
2015-05-21,"sedesol","Localidad","txt","253",6
2015-05-21,"sedesol","Localidad","txt","583",6
2015-05-22,"sedesol","DURANGO","zip","",5
2015-05-22,"sedesol","GUANAJUATO","zip","",5
2015-05-22,"sedesol","GUERRERO","zip","",5
2015-05-22,"sedesol","DISTRITO FEDERAL","zip","",5
2015-05-22,"sedesol","JALISCO","zip","",5
2015-05-22,"sedesol","MEXICO","zip","",5
2015-05-22,"sedesol","MICHOACAN","zip","",5
2015-05-22,"sedesol","HIDALGO","zip","",5
2015-05-22,"sedesol","QUERETARO","zip","",5
2015-05-22,"sedesol","QUINTANA ROO","zip","",5
2015-05-22,"sedesol","SAN LUIS POTOSI","zip","",5
2015-05-22,"sedesol","SINALOA","zip","",5
2015-05-22,"sedesol","SONORA","zip","",5
2015-05-22,"sedesol","TABASCO","zip","",5
2015-05-22,"sedesol","TAMAULIPAS","zip","",5
2015-05-22,"sedesol","TLAXCALA","zip","",5
2015-05-22,"sedesol","MORELOS","zip","",5
2015-05-22,"sedesol","NAYARIT","zip","",5
2015-05-22,"sedesol","NUEVO LEON","zip","",5
2015-05-22,"sedesol","OAXACA","zip","",5
2015-05-22,"sedesol","PUEBLA","zip","",5
2015-05-22,"sedesol","TABASCO","rar","",5
2015-05-22,"sedesol","TAMAULIPAS","rar","",5
2015-05-22,"sedesol","TLAXCALA","rar","",5
2015-05-22,"sedesol","VERACRUZ","rar","",5
2015-05-22,"sedesol","YUCATAN","rar","",5
2015-05-22,"sedesol","ZACATECAS","rar","",5
2015-05-22,"sedesol","AGUASCALIENTES","zip","",5
2015-05-22,"sedesol","BAJA CALIFORNIA","zip","",5
2015-05-22,"sedesol","BAJA CALIFORNIA SUR","zip","",5
2015-05-22,"sedesol","CAMPECHE","zip","",5
2015-05-22,"sedesol","COAHUILA","zip","",5
2015-05-22,"sedesol","COLIMA","zip","",5
2015-05-22,"sedesol","CHIAPAS","zip","",5
2015-05-22,"sedesol","CHIHUAHUA","zip","",5
2015-05-22,"sedesol","Beneficiarios PEI niÃ±as y niÃ±os junio 2014","application/zip","308800",5
2015-05-22,"sedesol","Beneficiarios PEI niÃ±as y niÃ±os enero 2015","application/zip","352176",5
2015-05-22,"sedesol","Beneficiarios PEI MPT septiembre 2014","application/zip","829547",5
2015-05-22,"sedesol","Beneficiarios PEI MPT junio 2014","application/zip","751519",5
2015-05-22,"sedesol","Beneficiarios PEI MPT enero 2015","application/zip","846334",5
2015-05-22,"sedesol","POP 2014 junio a diciembre","application/zip","676856",5
2015-05-22,"sedesol","POP 2014 junio a octubre","application/zip","496056",5
2015-05-22,"sedesol","POP 2014 junio a julio","application/zip","186937",5
2015-05-22,"sedesol","Apoyos entregados a personas responsable de los menores en orfandad de agosto 2013 a abril 2014","application/zip","70578",5
2015-05-22,"sedesol","PET 2014 enero a diciembre","application/zip","3095736",5
2015-05-22,"sedesol","PET 2014 enero a octubre","application/zip","1349600",5
2015-05-22,"sedesol","PET 2014 enero-julio","application/zip","479786",5
2015-05-22,"sedesol","Programa de CoinversiÃ³n Social 2013 enero a diciembre Actores Sociales que recibieron recursos del Programa de CoinversiÃ³n Social durante el ejercicio fiscal 2013, clasificado por entidad, municipio y localidad","application/zip","113548",5
2015-05-22,"sedesol","Programa de CoinversiÃ³n Social 2014 abril a diciembre, Actores Sociales que recibieron recursos del Programa de CoinversiÃ³n Social durante el ejercicio fiscal 2014, clasificado por entidad, municipio y localidad","application/zip","129058",5
2015-05-22,"sedesol","Programa de CoinversiÃ³n Social 2014 abril a mayo, Actores Sociales que recibieron recursos del Programa de CoinversiÃ³n Social durante el ejercicio fiscal 2014, clasificado por entidad, municipio y localidad","application/zip","27325",5
2015-05-22,"sedesol","Datos de Almacenes 2014","text/csv","23670",5
2015-05-22,"sedesol","UbicaciÃ³n y cobertura de Almacenes 2014","application/vnd.google-earth.kml+xml","6193586",5
2015-05-22,"sedesol","Datos de las Sucursales 2014","text/csv","1304",5
2015-05-22,"sedesol","UbicaciÃ³n de Sucursales 2014","application/vnd.google-earth.kml+xml","4597034",5
2015-05-22,"sedesol","Directorio de tiendas 2014","text/csv","2906763",5
2015-05-22,"sedesol","UbicaciÃ³n de tiendas 2014","application/vnd.google-earth.kml+xml","35385542",5
2015-05-22,"sedesol","VERACRUZ","zip","",5
2015-05-22,"sedesol","YUCATAN","zip","",5
2015-05-22,"sedesol","ZACATECAS","zip","",5
2015-05-22,"sedesol","3X1 2013 enero a diciembre","application/zip","283857",5
2015-05-22,"sedesol","PDZP 2013 enero a diciembre","application/zip","2997667",5
2015-05-22,"sedesol","FONART 2014 octubre diciembre","application/zip","256201",5
2015-05-22,"sedesol","FONART 2014 julio a septiembre","application/zip","271101",5
2015-05-22,"sedesol","FONART 2014 abril a junio","application/zip","291462",5
2015-05-22,"sedesol","PAJA apoyos enero a diciembre 2014","application/zip","1165956",5
2015-05-22,"sedesol","PAJA apoyos enero a octubre 2014","application/zip","917513",5
2015-05-22,"sedesol","PAJA apoyos enero a junio 2014","application/zip","669790",5
2015-05-22,"sedesol","PAM 2014 noviembre a diciembre","application/zip","48487840",5
2015-05-22,"sedesol","PAM 2014 julio a agosto","application/zip","46120156",5
2015-05-22,"sedesol","PAM 2014 mayo a junio","application/zip","59612824",5
2015-05-22,"sedesol","PAM 2014 enero a febrero","application/zip","25988096",5
2015-05-22,"sedesol","PASL 2014 octubre","application/zip","23322834",5
2015-05-22,"sedesol","PASL 2014 julio","application/zip","19083542",5
2015-05-22,"sedesol","PASL 2015 enero","application/zip","23406011",5
2015-05-22,"sedesol","Beneficiarios PEI niÃ±as y niÃ±os septiembre 2014","application/zip","346821",5
2015-05-22,"sedesol","Subprograma de Apoyo al Fortalecimiento de Instancias Estatales de Juventud 2014","application/zip","2032",5
2015-05-22,"sedesol","Subprograma de Apoyo al Fortalecimiento de Instancias Municipales de Juventud 2014","application/zip","5765",5
2015-05-22,"sedesol","Subprograma Joven-es Servicio 2014","application/zip","2381",5
2015-05-22,"sedesol","Subprograma Espacios Poder Joven 2014","application/zip","6706",5
2015-05-22,"sedesol","Subprograma Red Nacional de Programas de Radio y TelevisiÃ³n Poder Joven 2014","application/zip","2532",5
2015-05-22,"sedesol","Subprograma Emprendedores Juveniles 2014","application/zip","3599",5
2015-05-22,"sedesol","Directorio de OSC inscritas 2004-12-17/2014-08-04","application/zip","7039196",5
2015-05-22,"sedesol","Actividades de las OSC inscritas 2013","application/zip","1997890",5
2015-05-22,"sedesol","RNPL 2014 enero a junio","application/zip","2363266",5
2015-05-22,"sedesol","AGUASCALIENTES","zip","",5
2015-05-22,"sedesol","BAJA CALIFORNIA","zip","",5
2015-05-22,"sedesol","BAJA CALIFORNIA SUR","zip","",5
2015-05-22,"sedesol","CAMPECHE","zip","",5
